datetime,open,high,low,close,volume,is_min,is_max
2025-09-19 16:50:00,245.4601,245.55299,245.10001,245.435,935924,0,0
2025-09-19 16:55:00,245.435,245.435,245.12,245.155,596059,0,0
2025-09-19 17:00:00,245.16,245.39999,244.89999,245.02,719380,0,0
2025-09-19 17:05:00,245.02,245.42,245.00999,245.30991,515114,0,0
2025-09-19 17:10:00,245.3,245.5,245.11,245.175,490475,0,0
2025-09-19 17:15:00,245.175,245.3101,245.03281,245.095,447650,0,0
2025-09-19 17:20:00,245.09509,245.2636,245.03,245.19,425375,0,0
2025-09-19 17:25:00,245.17999,245.41,245.03,245.2438,636278,0,0
2025-09-19 17:30:00,245.24001,245.31,244.89999,244.92,557079,0,0
2025-09-19 17:35:00,244.9213,245.47,244.91,245.39999,555017,0,0
2025-09-19 17:40:00,245.42,245.52,245.21001,245.36501,472873,0,0
2025-09-19 17:45:00,245.37,245.5,245.28,245.44,350287,0,0
2025-09-19 17:50:00,245.44,245.46001,245.06,245.12,484555,0,0
2025-09-19 17:55:00,245.11,245.87,245.0475,245.39999,857948,0,0
2025-09-19 18:00:00,245.405,245.63,244.95,245.45,704379,0,0
2025-09-19 18:05:00,245.465,245.9698,245.465,245.8199,1677860,0,0
2025-09-19 18:10:00,245.81,246.13,245.5876,246.12621,907129,0,0
2025-09-19 18:15:00,246.13,246.2699,245.7321,245.8658,1908481,0,0
2025-09-19 18:20:00,245.86501,246.08,245.627,245.6779,570363,0,0
2025-09-19 18:25:00,245.67999,245.69,245.39999,245.48849,700996,0,0
2025-09-19 18:30:00,245.485,245.8199,245.34,245.6154,564462,0,0
2025-09-19 18:35:00,245.62,246.10001,245.57001,245.96001,558301,0,0
2025-09-19 18:40:00,245.965,246.03,245.7924,245.82001,518732,0,0
2025-09-19 18:45:00,245.81,245.91,245.66,245.72,420171,0,0
2025-09-19 18:50:00,245.73,245.735,245.44,245.46001,553352,0,0
2025-09-19 18:55:00,245.46001,245.5499,245.19099,245.50999,590311,0,0
2025-09-19 19:00:00,245.5,245.7,245.44099,245.577,428716,0,0
2025-09-19 19:05:00,245.575,245.78999,245.53,245.64999,1237430,0,0
2025-09-19 19:10:00,245.64999,245.78,245.52,245.69501,618391,0,0
2025-09-19 19:15:00,245.69031,245.72,245.47,245.56,498425,0,0
2025-09-19 19:20:00,245.565,245.74001,245.565,245.735,550574,0,0
2025-09-19 19:25:00,245.73,245.89,245.55,245.61,951546,0,0
2025-09-19 19:30:00,245.60001,245.9368,245.505,245.625,1007225,0,0
2025-09-19 19:35:00,245.625,245.64,245.0,245.09,1168887,0,0
2025-09-19 19:40:00,245.09,245.10001,244.81,244.85001,994791,0,0
2025-09-19 19:45:00,244.86,245.08121,244.74001,244.94,1196655,0,0
2025-09-19 19:50:00,244.96001,246.3,244.74001,245.62,3935183,0,0
2025-09-19 19:55:00,245.61,245.63,245.17999,245.28999,4683787,0,0
2025-09-22 13:30:00,248.34,250.98,248.17,249.97,9674900,0,0
2025-09-22 13:35:00,249.985,251.28,249.77,250.35001,3395642,0,0
2025-09-22 13:40:00,250.345,250.67999,249.73019,250.6602,1886210,0,0
2025-09-22 13:45:00,250.64999,250.71001,250.02,250.1553,1733514,0,0
